EXPID,REFID,RYEAR,RTYPE,RJRNL,RAUTHOR,RTITLE,RPUBLISHER,RPUBDATE,RLANGUAGE,RCITATION,RYAK94,RNOTES
AMAD13310,01,2013,5.0,,,http://www.adventurepeaks.com/news/item/ama-dablam-expedition-19th-october-2013,,,,,,
HIML13304,01,2013,5.0,,,http://www.adventurepeaks.com/news/item/himlung-himal-expedition-12th-october-2013,,,,,,
CHOY10107,01,2010,5.0,,,http://www.alpinus.ch/36501.html,,,,,,
EVER13129,01,2013,5.0,,,http://www.trekkingagencynepal.com/mount-everest-expedition-spring-2013-group.php,,,,,,
EVER09153,03,2009,1.0,,"Lee, Jane, et. al.",More Than a Mountain,Singapore Women’s Everest Team,2013,,,,
BARU13304,01,2013,5.0,,,http://www.summitclimb.com/new/default.asp?linktype=r&nid=239,,,,,,
CHOY13301,01,2013,5.0,,,http://www.alpineascents.com/cho-oyu-cybercast.asp,,,,,,
CHOY13303,01,2013,5.0,,,http://www.summitclimb.com/new/default.asp?linktype=r&nid=233,,,,,,
EVER13118,03,2013,5.0,,http://www.satyabratadam.com,,,,,,,
MANA11308,01,2011,5.0,,,http://www.marcogalliano.it/,,,Italian,,,
CHOY09347,01,2009,5.0,,,http://www.marcogalliano.it/,,,Italian,,,
KNAG13301,01,2013,5.0,,,http://www.planetmountain.com/english/News/shownews1.lasso?l=2&keyid=41352,,,,,,
PUTH08101,01,2008,5.0,,,http://www.climbing.com/news/newly-climbed-peak-named-for-elizabeth-hawley/,,,,,,
PUMO11306,01,2011,5.0,,,http://www.hscr.cz/index.php?option=com_content&task=view&id=1547&Itemid=13,,,Czech,,,
DOMO12301,01,2012,5.0,,,http://www.himalayamasala.com/himalayan-climbs/jongsong-east-northeast-spur-2012,,,,,,
DOMO12301,02,2012,5.0,,,http://www.indmount.org/articledetail.aspx?Aid=130,,,,,,
DOMO12301,03,2012,5.0,,,http://www.himalayamasala.com/himalayan-climbs/dome-khang-east-northeast-spur-2012,,,,,,
DOMO12301,04,2012,2.0,HCN,,,,2013,,27:14-15 (June 2013),,
ANN113301,01,2013,3.0,ALP,"Steck, Ueli","Journey into Night, The South Face of Annapurna",,2014,,45:64-71 (Winter 2014),,
LUN210301,01,2010,3.0,VERT,"Detrie, Mathieu","Lunag, Simple happiness in the Himalaya",,,,28:32-45 (Mar-Apr 2011),,
TUKU13101,03,2013,5.0,,,http://www.leschevaliersduvent.fr/wp-content/uploads/2013/04/Tukuche_Expedition_2013.pdf,,,French,,,
TKPO13302,01,2013,5.0,,,http://www.himalayamasala.com/himalayan-climbs/teng-kang-poche-north-east-ridge-2013,,,,,,
TKPO13302,02,2013,5.0,,,http://www.russianclimb.com/tengmoche.html,,,Russian & English,,,
AMPH13301,01,2013,2.0,JAN,"Oh, Young-Hoon","Windy Couloir, The First Ascent of Amphu 1",,,,15:71-72 (2014),,
BAMO13301,01,2013,2.0,JAN,"Liu, Yong","China-Nepal Team Summit 6,400m Bamongo in Nepal",,,,15:73-75 (2014),,
AMAD13336,01,2013,5.0,,,http://keswick-bed-and-breakfast.blogspot.com/2013/12/ama-dablam-2013-by-numbers-if-you-are.html,,,,,,
AMAD13302,01,2013,5.0,,,http://alpineascents.com/ama-dablam-cybercast.asp,,,,,,
AMAD13341,01,2013,5.0,,,http://missionamadablam.wordpress.com/,,,,,,
AMAD13342,01,2013,5.0,,,http://www.dzierzoniow.pl/fr/node/3632,,,Polish,,,
AMAD13342,02,2013,5.0,,,http://dtp-24.pl/tag/bartosz-koba,,,Polish,,,
AMAD13343,01,2013,5.0,,,http://teamascent.blogspot.com/2013/10/nepal-october-17-2013.html,,,,,,
AMAD13344,01,2013,5.0,,,"http://www.nachrichten.at/sport/mehr_sport/Filzmoser-entkam-Drama-im-Himalaya-Gebirge;art109,1233200",,,,,,
AMAD13346,01,2013,5.0,,,http://www.ao-trzic.si/index.php/item/721-ama-dablam-6856-m-november-2013,,,Slovenian,,,
AMAD13346,02,2013,5.0,,,http://www.trekkingagencynepal.com/ama-dablam-expedition-2013-autumn.php,,,,,,
AMAD13347,01,2013,5.0,,,http://www.trekkingagencynepal.com/ama-dablam-expedition-2013-autumn.php,,,,,,
AMAD13115,01,2013,5.0,,,http://lostmountainwave.blogspot.com/search?updated-max=2013-05-10T20:58:00-07:00&max-results=7&start=60&by-date=false,,,,,,
MANA13335,01,2013,5.0,,,"http://www.360-expeditions.com/client-blogs/the-mighty-manaslu...-the-tour-of-independence,-a-bird’s-eye-view",,,,,,
MANA13336,01,2013,5.0,,,http://www.springerk2.com/manaslu/blog/,,,,,,
MANA13336,02,2013,5.0,,,http://www.bergrettung-selzthal.at/statusbericht_manaslu.htm,,,German,,,
EVER13113,01,2013,5.0,,,http://keswick-bed-and-breakfast.blogspot.com/2013/05/end-of-trip-round-up-for-now.html,,,,,,
AMAD13348,01,2013,5.0,,,http://www.climbingforacause.com.au/namche-bazaar/2013-10-21,,,,,,
AMAD13348,02,2013,5.0,,,http://www.climbingforacause.com.au/blog,,,,,,
MANA13321,01,2013,5.0,,,http://www.ots.at/presseaussendung/OTS_20130930_OTS0121/oesterreichischer-gipfelsieg-am-manaslu-8163m-bild,,,German,,,
MANA13321,02,2013,5.0,,,http://clearskiesblog.wordpress.com/,,,German,,,
CHOY13317,01,2013,5.0,,,http://www.azimgheichisaz.com/,,,Persian,,,
AMAD13339,01,2013,5.0,,,http://www.hvitserk.no/turer/egne/ama-dablam/ama-dablam-ekspedisjonen-2013/,,,Norwegian,,,
BARU12312,01,2012,5.0,,,http://www.trekkingagencynepal.com/baruntse-expedition-autumn-2012-group.php,,,,,,
LHOT12130,01,2012,5.0,,,https://www.facebook.com/Adventure24,,,Polish,,,
MANA12330,01,2012,5.0,,,http://www.trekkingagencynepal.com/manaslu_expedition_autumn.php,,,,,,
MANA12340,01,2012,5.0,,,http://www.dynafit.com/action-events/expeditions/cho-oyu-2012.html,,,,,,
RATC12301,01,2012,5.0,,,http://www.ledauphine.com/insolite/2013/01/25/michel-deschamps-a-promis-d-y-retourner,,,French,,,
RATC12301,02,2012,5.0,,,http://ratna-chuli-2012.overblog.com/,,,French,,,
RATC12301,03,2012,5.0,,,http://ratna-chuli.blog4ever.com/,,,French,,,
EVER12170,01,2012,5.0,,,http://sport.sky.it/sport/altri_sport/2012/04/18/vittorio_brumotti_intervista_scalata_everest_bicicletta_bloccata_autorizzazione.html,,,Italian,,,
EVER12140,03,2012,5.0,,,http://www.altitudeview.com/,,,,,,
PUTH10306,01,2010,5.0,,,http://zazland.smugmug.com/keyword/putha%20hiunchuli/,,,French,,,Slide show
AMAD11373,01,2011,5.0,,,http://karmaproject-nepal.org/history/,,,,,,
AMAD11373,02,2011,5.0,,,http://www.higherpathtreks.com/our-team.html,,,,,,
MANA14101,01,2014,5.0,,,http://www.adventureconsultants.com/adventure/Dispatches_Archived/,,,,,,
MAKA14122,01,2014,5.0,,,http://himalayanexperience.com/newsletters/makalu-2014,,,,,,
EVER14122,01,2014,5.0,,,http://www.timesofmalta.com/articles/view/20140403/local/four-maltese-to-climb-everest-from-the-north-east-ridge.513374,,,,,,
EVER11186,02,2011,1.0,,"Costello, Dave",Flying Off Everest,"Lyons Press, Guilford, CT",2014,,,,
EVER14114,01,2014,5.0,,,http://www.adventureconsultants.com/adventure/Everest_Dispatch2014/,,,,,,
EVER14113,01,2014,5.0,,,http://www.adventureconsultants.com/adventure/Everest_Dispatch2014/,,,,,,
AMAD12350,03,2012,5.0,,,http://www.willclimbeverest.com/#!previousclimbs/cw9f,,,,,,
EVER14102,01,2014,5.0,,,http://timesofindia.indiatimes.com/city/kolkata/Kolkatas-climber-may-be-oldest-Indian-to-conquer-Everest/articleshow/35965970.cms,,,,,,
SAIP13301,01,2013,5.0,,,http://vimeo.com/84659198,,,,,,Video
EVER11161,01,2011,1.0,,"Dickinson, Brian",Blind Descent,"Tyndale House Publishers, Carol Stream, IL",2014,,,,
ANN113301,02,2013,3.0,ROCK,"Douglas, Ed",The Burden of Annapurna,,,,221:42-51 (Oct 2014),,
ANN113301,03,2013,2.0,AAJ,"Steck, Ueli",Alone on Annapurna,,,,88:14-18 (2014),,
ANN113302,01,2013,2.0,AAJ,"Graziani, Yannick",Annapurna At Last,,,,88:19-21 (2014),,
TLNG13101,02,2013,2.0,AAJ,"Holecek, Marek","Talung, A Favorite Partner, A Final Summit",,,,88:52-57 (2014),,
LUNW13301,01,2013,2.0,AAJ,"Wright, Chris","Purgation, Exploration and Intrigue in Nepal",,,,88:64-71 (2014),,
RAKS12301,03,2012,2.0,AAJ,"Limmer, Mirjam",,,,,88:304-305 (2014),,
CHWT13101,01,2013,2.0,AAJ,"Grobel, Paulo",,,,,88:305-306 (2014),,
CHAN13301,01,2013,2.0,AAJ,"Wilson, Guy",,,,,88:306-307 (2014),,
BIJO13101,01,2013,2.0,AAJ,"Grobel, Paulo",,,,,88:307 (2014),,
BIJO13101,02,2013,2.0,AAJ,"Damilano, Francois",,,,,88:308 (2014),,
GYAJ13301,01,2013,2.0,AAJ,"Grobel, Paulo",,,,,88:308 (2014),,
GAND13101,01,2013,2.0,AAJ,"Andron, Cosmin",,,,,88:309-310 (2014),,
GAUR13301,01,2013,2.0,AAJ,"Griffin, Lindsay",,,,,88:310-311 (2014),,
BAMO13301,02,2013,2.0,AAJ,"Liu, Yong",,,,,88:311-312 (2014),,
KNAG13301,02,2013,2.0,AAJ,"Kastelic, Domen",,,,,88:313 (2014),,
LIK113301,01,2013,2.0,AAJ,"Griffin, Lindsay",,,,,88:314-315 (2014),,
TKPO13302,03,2013,2.0,AAJ,"Griffin, Lindsay",,,,,88:315-316 (2014),,
KYAZ13101,01,2013,2.0,AAJ,"Griffin, Lindsay",,,,,88:317-318 (2014),,
AMAD13323,01,2013,2.0,AAJ,"Popier, Rodolphe",,,,,88:320 (2014),,
AMPH13301,02,2013,2.0,AAJ,"Oh, Young-Hoon",,,,,88:323-324 (2014),,
SYKG12301,01,2012,2.0,AAJ,"Maxim, Paul",,,,,88:324-326 (2014),,
JANK13301,01,2013,2.0,AAJ,"Hagiwara, Hiroshi",,,,,88:326-327 (2014),,
ANID13101,02,2013,2.0,AAJ,"Griffin, Lindsay",,,,,88:327-328 (2014),,
ANID14101,01,2014,5.0,,,http://shelleyhersey.wordpress.com/anidesha-chuli-2014-expedition/,,,,,,
THAM14101,01,2014,5.0,,,https://www.thebmc.co.uk/russian-pair-make-first-ascent-of-the-southwest-face-of-thamserku,,,,,,
THAM14101,02,2014,5.0,,,http://alpinist.com/doc/web14x/newswire-thamserku-russian-southwest,,,,,,
EVER14161,01,2014,5.0,,,https://www.thebmc.co.uk/expedition-succeeds-on-everest-from-nepal,,,,,,
EVER14161,02,2014,5.0,,,http://news.nationalgeographic.com/news/2014/08/140805-mount-everest-sherpa-mountain-climbing-jing-wang-avalanche/,,,,,,
EVER14161,03,2014,5.0,,,http://www.imagenepal.com.np/slider-news/controversy-at-the-top-313,,,,,,
EVER14161,04,2014,5.0,,,http://www.thehimalayantimes.com/fullNews.php?headline=Wang+Jing+first+to+summit+Mount+Everest+this+year&NewsID=415843,,,,,,
EVER14166,01,2014,5.0,,,http://www.7summits-adventure.com/news/all/item_2175/,,,,,,
EVER14166,02,2014,5.0,,,http://www.7summits-adventure.com/news/,,,,,,
CHOY14106,01,2014,5.0,,,http://radustancescu.wordpress.com/,,,,,,
EVER14164,01,2014,5.0,,,http://blog.autosphere.fr/media/buzz-et-insolite/laurent-butaye-emmene-opel-au-sommet-de-lreverest-/842/,,,French,,,
EVER14138,01,2014,5.0,,,http://www.trekkingagencynepal.com/blog/snowy-satori-everest-expedition-spring-2014/,,,,,,
EVER14141,01,2014,5.0,,,http://www.7summits-adventure.com/news/all/item_2174/,,,,,,
LHOT14108,01,2014,5.0,,,http://www.monterosa-nepal.com/nepal-expedition/previous-expedition/lhotse-expedition-spring-2014.html,,,,,,
PUTH14101,01,2014,5.0,,,http://www.linz.naturfreunde.at/Berichte/detail/35884/,,,German,,,
PUTH14101,02,2014,5.0,,,http://naturfreundevalentin.wordpress.com/2014/06/01/bericht-expedition-zum-putha-hiunchuli-in-nepal/,,,German,,,
PUTH14101,03,2014,5.0,,,"http://www.noen.at/nachrichten/lokales/aktuell/haag/Mit-70-Jahren-hoch-hinaus;art2538,546709",,,German,,,
PUTH14101,04,2014,5.0,,,http://www.meinbezirk.at/enns/chronik/grosser-empfang-fuer-bergsteiger-d973254.html,,,German,,,
PUTH14101,05,2014,5.0,,,http://www.asian-trekking.com/news-and-updates/item/339-austrian-mt-putha-hiunchuli-7246m-expedition-2014.html,,,,,,
TSAR13301,01,2013,5.0,,,http://brad-jackson.info,,,,,,
DHA114109,01,2014,5.0,,,http://www.expenews.com/es/expeditions/365/team,,,Spanish,,,
AMAD13351,01,2013,5.0,,,http://fjellsnuppa.blogg.no/1393183345_p_toppen_av_ama_dabla.html,Norwegian,,,,,
HIML13314,01,2013,5.0,,,http://www.skitouren.ch/gipfelbuch/detail/id/62517,,,German,,,
KANG13110,01,2013,5.0,,,http://kanchhenjunga.blogspot.com/2013/11/kanchenjunga-expedition-2013.html,,,,,,
HIML13301,01,2013,5.0,,,http://www.adventureconsultants.com/adventure/Dispatches_Archived/,,,,,,
LHOT14103,01,2014,5.0,,,http://4bakancs.com/tagged/szzl14,,,Hungarian,,,
EVER14146,01,2014,5.0,,,http://www.himalayanascent.com/blog/,,,,,,
EVER14157,01,2014,5.0,,,http://www.bbc.com/news/world-asia-27160448,,,,,,
EVER14158,01,2014,5.0,,,http://www.ingoax.is/,,,Icelandic & English,,,
EVER14159,01,2014,5.0,,,http://mont-everest-expedition2014.e-monsite.com/en/blog/do/author/52dfbc83c921c1fc9d326e79/,,,,,,
EVER14159,02,2014,5.0,,,http://www.sambadmedia.com/?p=62013,,,,,,
SALW14101,01,2014,5.0,,,http://himalaya-alpine.blogspot.com/2014/05/makalu-6000s-first-ascents-2014-saldim.html,,,,,,
SALW14101,02,2014,5.0,,,http://himalaya-alpine.blogspot.com/2014/04/2014-makalu-6000s-first-ascents-saldim.html,,,,,,
CHOY11118,01,2011,5.0,,,http://www.dzine-online.nl/client79/nb/nb36/batch43/emailnieuwsbrief.html,,,Dutch,,,
CHOY11118,02,2011,5.0,,,http://www.htwandelreizen.nl/nieuws/26-05-2010/125,,,Dutch,,,
THAM14101,03,2014,2.0,HCN,,Russians Climb Unclimbed 1900m Face of Thamserku,,,,30:13 (Oct 2014),,
MAKA08401,04,2008,1.0,,"Moro, Simone",In Eiseskalte,"Malik, Munich",2013,German,,,
MAKA08401,05,2008,1.0,,"Moro, Simone",The Call of the Ice,"Mountaineers Books, Seattle",2014,,,,
BAMO13301,03,2013,5.0,,,http://www.bamongo.blogspot.com,,,,,,
RAMD52301,01,1952,1.0,,"Weir, Tom",East of Katmandu,"Oliver & Boyd, Edinburgh",1955,,,W100,
RAMD52301,02,1952,2.0,AJ,"MacKinnon, Tom","Scottish Nepal Expedition, 1952",,,,59:417-420 (Nov 1954),,
AMAD14312,01,2014,5.0,,,http://www.merkur-online.de/lokales/region-tegernsee/gmund/bergsteiger-tegernsee-nepal-toedlich-verunglueckt-4289045.html,,,German,,,
AMAD14322,01,2014,5.0,,,https://www.kobler-partner.ch/de/dossiers/ama-dablam-expedition-2014,,,German,,,
BARU14301,01,2014,5.0,,,http://expedition.bergsportrecht.eu,,,,,,
CHOY14328,01,2014,5.0,,,http://www.adventureconsultants.com/adventure/ChoOyu_Dispatch2014/,,,,,,
PUTH14301,01,2014,5.0,,,http://www.jagged-globe.co.uk/news/report.php?id=1126,,,,,,
CHOY14302,01,2014,5.0,,,http://goierri.hitza.info/2014/10/06/zapaldu-dute-cho-oyu-urrate-plazaola-eta-garciak/,,,Basque,,,
MANA14316,01,2014,5.0,,,http://www.altitudejunkies.com/dispatchmanaslu14.html,,,,,,
DUDH08301,04,2008,5.0,,,http://www.paulo-grobel.com/05_expes/Fiches_PDF/cr_kanjiroba/cr_kanjiroba_08_asc.htm,,,French,,,
SARI08301,03,2008,5.0,,,http://www.paulo-grobel.com/05_expes/Fiches_PDF/cr_mustan2phu/topo_saribung%20peak.htm,,,French,,,
PUTH08101,02,2008,5.0,,,http://www.paulo-grobel.com/05_expes/Fiches_PDF/FT_cr_putha_hiunchuli.htm,,,French,,,
GURK07301,02,2007,5.0,,,http://www.paulo-grobel.com/05_expes/Fiches_PDF/FT_cr_langtang_ri_story.htm,,,French,,,
GYAJ05101,03,2005,5.0,,,http://www.paulo-grobel.com/05_expes/Fiches_PDF/FT_cr_gyajikang.htm,,,French,,,
BHRS05101,02,2005,5.0,,,http://www.paulo-grobel.com/05_expes/Fiches_PDF/cr_mustan2phu/FT_cr_bhrikuti.htm,,,French,,,
KJRN09101,01,2009,5.0,,,http://www.paulo-grobel.com/05_expes/Fiches_PDF/kanjiroba/FT_projet_kanjiroba_09.htm,,,French,,,
MANA09108,01,2009,5.0,,,http://www.paulo-grobel.com/05_expes/Fiches_PDF/cr_manaslu/manaslu_topo.htm,,,French,,,
RATC09302,01,2009,5.0,,,http://www.paulo-grobel.com/05_expes/Fiches_PDF/FT_projet_ratna_09.htm,,,French,,,
POKR09301,02,2009,5.0,,,http://www.paulo-grobel.com/05_expes/Fiches_PDF/FT_projet_pokarkang_09.htm,,,French,,,
JOMS03301,01,2003,5.0,,,http://www.paulo-grobel.com/05_expes/Fiches_PDF/FT_topo_Amotsang.htm,,,French,,,
ARNK09301,02,2009,5.0,,,http://www.paulo-grobel.com/05_expes/Fiches_PDF/araniko_2009/araniko_2.htm,,,French,,,
CHWT11301,02,2011,5.0,,,http://www.paulo-grobel.com/05_expes/Fiches_PDF/limi/cr_2011.htm,,,French,,,
PANB11301,02,2011,5.0,,,http://www.paulo-grobel.com/05_expes/Fiches_PDF/projet_panbari.htm,,,French,,,
KUML08301,02,2008,5.0,,,http://www.paulo-grobel.com/05_expes/Fiches_PDF/cr_mustan2phu/cr_M2P_asc.htm,,,French,,,
ANN412301,01,2012,5.0,,,http://www.paulo-grobel.com/05_expes/Fiches_PDF/annapurna_IV.htm,,,French,,,
DHA109103,01,2009,2.0,IM,"Khan, Inam Danish",First Indian Ascent of Dhaulagiri,,,,47:58-65 (2011),,
MANA11104,01,2011,2.0,IM,,Indian Army Manaslu Expedition 2011,,,,47:66-69 (2011),,
KANG11109,01,2011,2.0,IM,"Singha Roy, Basanta",Kangchenjunga,,,,47:70-79 (2011),,
EVER96115,17,1996,1.0,,"Kasischke, Lou",After the Wind,"Good Hart Publishing, Harbor Springs, MI",2014,,,,
ANN113302,02,2013,2.0,AJ,"Graziani, Yannick",Life Wish,,,,118:24-32 (2014),,
GAND13101,02,2013,2.0,AJ,,,,,,118:294-295 (2014),,
BAMO13301,04,2013,2.0,AJ,,,,,,118:297 (2014),,
PLNG06301,01,2006,2.0,AAJ,"Tosas, Jordi",,,,,81:431-432 (2007),,
DOMK12301,01,2012,2.0,AAJ,"Griffin, Lindsay",,,,,87:324-326 (2013),,
JOBO09301,03,2009,2.0,AAJ,"Wright, Chris",Purgation,,,,88:64-71 (2014),,
EVER13101,01,2013,1.0,,"Sinha, Arunima",Born Again on the Mountain,"Penguin Books India, Gurgaon, Haryana",2014,,,,
KANG14111,01,2014,2.0,HCN,,,,,,31:4 (Jan 2015),,
NUPT14301,01,2014,2.0,HCN,,,,,,31:6-10 (Jan 2015),,
NUPT14301,02,2014,5.0,,,http://www.alpinist.com/doc/web14f/wfeature-nuptse-south-face-kruk-welsted,,,,,,
CHUG14301,01,2014,2.0,HCN,,,,,,31:5 (Jan 2015),,
CHUG14301,02,2014,5.0,,,http://www.alpinist.com/doc/web14f/newswire-rolwaling-chekigo-chukyima,,,,,,
THAM99101,03,1999,2.0,AJ,,,,,,105:256 (2000),,
EVER06301,03,2006,1.0,,"DesLauriers, Kit",Higher Love,"Archer, New York",2015,,,,
DORJ79301,01,1979,2.0,AJ,"Isherwood, Dick",A Year Off Work,,,,115:168-177 (2010-11),,
CHOB79301,01,1979,2.0,AJ,"Isherwood, Dick",A Year Off Work,,,,115:168-177 (2010-11),,
MUKT67301,02,1967,2.0,MW,"Noordijk, J. A.",Between Dhaula and Dolpo,,1969,,94-99 (1968-69),,
ANN455101,08,1955,2.0,DAV,"Steinmetz, Heinz",Deutche Nepal-Expedition 1955,,1956,German,81:87-94 (1956),,
AMAD14311,01,2014,5.0,,,http://www.shieldsgazette.com/news/adventurer-is-ready-to-scale-new-heights-1-7028323,,,,,,
AMAD14315,01,2014,5.0,,,https://www.flickr.com/photos/canadawest/sets/72157649280251298/with/15961754646/,,,,,,Photo gallery
AMAD14316,01,2014,5.0,,,http://www.himalayanascent.com/blog/dendi-sherpa-our-long-man,,,,,,
AMAD14335,01,2014,5.0,,,https://www.facebook.com/media/set/?set=a.590920141036685.1073741853.406423332819701&type=1,,,,,,
AMAD14334,01,2014,5.0,,,http://www.himalayanascent.com/blog/dendi-sherpa-our-long-man,,,,,,
AMAD14338,01,2014,5.0,,,http://noelhanna.com/ama-dablam-2014/,,,,,,Photos and video
AMAD14338,02,2014,5.0,,,http://7summits-club.com/newssections/all_1/newssection_221_1/item_4925/,,,,,,
AMAD14339,01,2014,5.0,,,http://www.summitclimb.com/new/default.asp?linktype=r&mtype=smenu&vid=18&nid=313,,,,,,
AMAD14340,01,2014,5.0,,,http://www.summitclimb.com/new/default.asp?linktype=r&mtype=smenu&vid=18&nid=313,,,,,,
AMAD14340,02,2014,5.0,,,https://www.youtube.com/watch?v=YzI22eQK_Yo,,,,,,
AMAD14340,03,2014,5.0,,,https://www.youtube.com/watch?v=b0EYiADfRoM,,,,,,
AMAD14340,04,2014,5.0,,,http://www.everest2k15.com/#!ama-dablam-and-island-peak-training-/c1j35,,,,,,
AMAD14342,01,2014,5.0,,,http://www.calummallory.co.uk/blog/ama-dablam-expedition-november-2014,,,,,,
AMAD14343,01,2014,5.0,,,http://redfoxsay.com/blog/sports/climbing/climbing-ama-dablam-oct2104/,,,,,,
AMAD14343,02,2014,5.0,,,http://redfoxsay.com/blog/sports/climbing/zamberlan-expedition-to-ama-dablam-pt-ii/,,,,,,
AMAD14343,03,2014,5.0,,,http://redfoxsay.com/blog/athlete/climber/keys-to-success-on-ama-dablam/,,,,,,
AMAD14343,04,2014,5.0,,,http://www.planetmountain.com/english/News/shownews1.lasso?l=2&keyid=42480,,,,,,
AMAD14343,05,2014,5.0,,,https://www.youtube.com/watch?v=HGwkgbVj03U,,,,,,
AMAD14345,01,2014,5.0,,,http://stephan-keck.at/?p=583,,,,,,
AMAD14345,02,2014,5.0,,,http://www.alpinist.at/home/reiseberichte/ama-dablam-2014/,,,German,,,
AMAD14346,01,2014,5.0,,,https://it-it.facebook.com/609186552502522/photos/a.611788805575630.1073741829.609186552502522/715740811847095/,,,Italian,,,
AMAD14347,01,2014,5.0,,,http://www.hvitserk.no/turer/egne/ama-dablam/ama-dablam-ekspedisjonen-2014/,,,Norwegian,,,
AMAD14347,02,2014,5.0,,,http://www.hvitserk.no/turer/egne/ama-dablam/,,,Norwegian,,,
AMAD14341,01,2014,5.0,,,https://www.youtube.com/watch?v=QfmnhcYtKOI,,,Polish,,,
AMAD14328,01,2014,5.0,,,https://www.adventurepeaks.com/ama-dablam-expedition-2014/,,,,,,
BARU14303,01,2014,5.0,,,https://www.adventurepeaks.com/baruntse-and-mera-peak-expedition-2014/,,,,,,
BARU14303,02,2014,5.0,,,http://www.alexanderheaton.co.uk/index.php/news/baruntse_climb_2014,,,,,,
BARU14304,01,2014,5.0,,,http://www.summitclimb.com/new/default.asp?linktype=r&mtype=smenu&vid=18&nid=314,,,,,,
BARU14304,02,2014,5.0,,,http://blog.summitclimb.de/2014/11/13/baruntse-gipfelbilder/,,,German,,,
BARU14305,01,2014,5.0,,,http://www.evz.ro/ionut-stefanescu-varful-baruntse-himalaya.html,,,Romanian,,,
BARU14305,02,2014,5.0,,,http://www.emunte.ro/foto-ionut-stefanescu-primul-roman-care-ajunge-pe-varful-baruntse-din-himalaya/,,,Romanian,,,
BARU14305,03,2014,5.0,,,http://stiri.tvr.ro/pe-acoperisul-lumii--alpinistul-ionut-stefanescu-a-cucerit-varful-baruntse-din-himalaya_52765.html,,,,,,
BARU14306,01,2014,5.0,,,http://www.strapazis.ch/tourenberichte/bericht/2015/februar/mera-baruntse-ein-multimedia-vortrag/,,,German,,,
BARU14306,02,2014,5.0,,,http://www.strapazis.ch/tourenberichte/bericht/2014/juli/video-strapazis-expedition-2014/,,,German,,,
BARU14306,03,2014,5.0,,,https://www.youtube.com/watch?v=uJFPlRY4VA8&feature=youtu.be,,,German,,,
BARU14306,04,2014,5.0,,,http://dsb.engadinerpost.ch/upload/DSBUserFile/CPN_Engadinerpost/28742_012_2015_01_29.pdf,,,German,,,
BARU14306,05,2014,5.0,,,http://www.strapazis.ch/bilder/yag/c259/ItemList/list/expeditionen/41114-baruntse-7152-m/1?cHash=c27cc1cf8f70d3079177b6644d2f3f66,,,German,,,Photo gallery
DHA114301,01,2014,5.0,,,http://www.expedition.sk/rozhovory/item/401-jan-matlak-o-expedicii-dhaulagiri-2014,,,Slovakian,,,
DHA114301,02,2014,5.0,,,http://www.mountainski.eu/200/a-snow-avalanche-in-bc-at-dhaulagiri-8167-m-had-killed-jan-matlak-and-vladimir-svancar,,,,,,
DHA114301,03,2014,5.0,,,http://dhaulagiri2014.expedition.sk,,,Slovakian,,,
CHOY14311,01,2014,5.0,,,https://www.adventurepeaks.com/cho-oyu-2014-expedition/,,,,,,
CHOY14318,01,2014,5.0,,,https://vimeo.com/124849699,,,French,,,
CHOY14318,02,2014,5.0,,,https://www.youtube.com/watch?v=Gw1BCIxUSO4,,,French,,,
CHOY14318,03,2014,5.0,,,http://www.monterosa-nepal.com/tibet-expedition/previous-expedition/cho-oyu-expedition-2014-autumn.html,,,,,,
CHOY13321,01,2013,5.0,,,http://www.monterosa-nepal.com/tibet-expedition/previous-expedition/cho-oyu-expedition-autumn-2013.html,,,,,,
CHOY14315,01,2014,5.0,,,http://www.trekkingagencynepal.com/blog/successfully-attempted-cho-oyu-8201m-by-snowy-expedition-team-2014/,,,,,,
CHOY14315,02,2014,5.0,,,http://www.trekkingagencynepal.com/blog/snowy-cho-oyu-expedition-cho-oyu-shishapangma-combo-expedition-and-snowy-shishapangma-expedition-aut,,,,,,
